,gradyear,gender,age,cute,shopping,Cluster
9144,2006.0,Female,18.0,0.0,0.0,3
9145,2007.9999999999998,Female,16.0,0.0,0.0,5
9146,2007.0,Female,17.0,0.0,0.0,2
9149,2007.9999999999998,Female,16.0,0.0,0.0,5
9151,2006.0,Female,18.0,1.0,0.0,3
9154,2007.0,Female,18.0,0.0,0.0,3
9155,2006.0,Female,19.0,0.0,0.0,3
9160,2006.0,Female,18.0,0.0,1.0,3
9161,2007.9999999999998,Female,16.0,0.0,0.0,5
9163,2007.0,Female,17.0,0.0,1.0,2
9164,2006.0,Male,18.0,0.0,0.0,4
9170,2007.0,Female,17.0,0.0,0.0,2
9171,2009.0,Female,16.0,0.0,0.0,5
9172,2007.9999999999998,Male,16.0,0.0,0.0,1
9174,2007.0,Female,17.0,0.0,0.0,2
9178,2006.0,Female,18.0,0.0,2.0,3
9179,2006.0,Male,19.0,0.0,0.0,4
9180,2007.0,Female,16.0,1.0,0.0,2
9182,2006.0,Male,18.0,0.0,0.0,4
9183,2007.9999999999998,Female,16.0,0.0,1.0,5
9184,2007.0,Female,17.0,1.0,1.0,2
9186,2009.0,Female,16.0,0.0,1.0,5
9187,2007.0,Female,17.0,0.0,0.0,2
9188,2006.0,Female,19.0,0.0,2.9999999999999996,3
9189,2006.0,Female,18.0,0.0,0.0,3
9190,2006.0,Female,19.0,0.0,0.0,3
9191,2007.9999999999998,Female,16.0,0.0,0.0,5
9193,2007.9999999999998,Female,16.0,0.0,1.0,5
9195,2007.0,Female,17.0,1.0,0.0,2
9197,2007.0,Male,17.0,0.0,0.0,1
9198,2007.0,Female,17.0,1.0,1.0,2
9199,2006.0,Female,18.0,0.0,0.0,3
9200,2007.9999999999998,Male,17.0,0.0,0.0,1
9202,2006.0,Female,18.0,0.0,2.0,3
9203,2006.0,Female,19.0,0.0,0.0,3
9205,2006.0,Female,19.0,0.0,0.0,3
9206,2007.0,Female,17.0,0.0,0.0,2
9211,2007.0,Female,17.0,0.0,0.0,2
9212,2007.9999999999998,Female,16.0,0.0,1.0,5
9213,2009.0,Female,16.0,0.0,0.0,5
9214,2009.0,Male,16.0,0.0,0.0,1
9217,2009.0,Female,16.0,0.0,0.0,5
9219,2007.9999999999998,Female,16.0,0.0,0.0,5
9222,2007.0,Female,17.0,0.0,1.0,2
9226,2007.0,Female,17.0,0.0,0.0,2
9229,2007.0,Male,17.0,0.0,0.0,1
9230,2006.0,Female,18.0,1.0,0.0,3
9232,2007.0,Female,17.0,0.0,0.0,2
9235,2006.0,Male,18.0,0.0,0.0,4
9236,2009.0,Male,16.0,0.0,0.0,1
9238,2006.0,Male,18.0,0.0,0.0,4
9241,2007.9999999999998,Male,16.0,0.0,0.0,1
9244,2007.9999999999998,Female,16.0,1.0,0.0,5
9246,2007.9999999999998,Female,17.0,0.0,0.0,2
9247,2007.9999999999998,Male,16.0,0.0,0.0,1
9248,2009.0,Male,16.0,0.0,0.0,1
9249,2006.0,Female,19.0,2.0,0.0,3
9250,2009.0,Female,16.0,0.0,0.0,5
9251,2007.9999999999998,Female,16.0,1.0,0.0,5
9252,2007.0,Female,17.0,0.0,0.0,2
9254,2007.9999999999998,Female,16.0,0.0,1.0,5
9255,2007.9999999999998,Female,16.0,1.0,0.0,5
9256,2007.0,Male,17.0,0.0,0.0,1
9257,2006.0,Female,18.0,0.0,0.0,3
9259,2007.9999999999998,Female,16.0,0.0,0.0,5
9261,2007.0,Female,18.0,0.0,0.0,3
9263,2007.0,Female,18.0,0.0,2.0,3
9264,2007.0,Female,17.0,0.0,0.0,2
9265,2006.0,Female,18.0,0.0,0.0,3
9267,2007.0,Male,17.0,0.0,0.0,1
9269,2007.9999999999998,Female,16.0,0.0,0.0,5
9271,2007.9999999999998,Female,16.0,0.0,1.0,5
9272,2007.0,Female,17.0,0.0,2.0,2
9273,2007.9999999999998,Female,16.0,0.0,0.0,5
9277,2007.9999999999998,Female,16.0,2.0,0.0,5
9278,2007.0,Female,18.0,0.0,2.0,3
9279,2007.0,Female,17.0,1.0,0.0,2
9280,2009.0,Female,16.0,1.0,0.0,5
9281,2007.0,Female,17.0,0.0,0.0,2
9282,2007.9999999999998,Female,16.0,0.0,2.0,5
9283,2006.0,Female,18.0,0.0,0.0,3
9287,2007.0,Female,17.0,0.0,0.0,2
9288,2007.9999999999998,Female,17.0,3.0,0.0,2
9291,2007.9999999999998,Female,16.0,0.0,1.0,5
9292,2006.0,Female,18.0,0.0,0.0,3
9293,2006.0,Female,19.0,0.0,1.0,3
9294,2007.9999999999998,Male,17.0,0.0,0.0,1
9295,2007.9999999999998,Female,16.0,0.0,0.0,5
9297,2009.0,Female,16.0,0.0,0.0,5
9299,2006.0,Female,18.0,0.0,0.0,3
9300,2007.0,Female,17.0,0.0,0.0,2
9301,2007.9999999999998,Female,17.0,0.0,0.0,2
9304,2006.0,Female,18.0,0.0,0.0,3
9305,2006.0,Female,19.0,0.0,0.0,3
9307,2006.0,Female,18.0,0.0,1.0,3
9308,2006.0,Female,19.0,2.0,0.0,3
9312,2007.0,Female,17.0,0.0,0.0,2
9313,2007.9999999999998,Female,16.0,3.0,1.0,5
9314,2006.0,Female,19.0,0.0,0.0,3
9317,2009.0,Male,16.0,0.0,0.0,1
9320,2007.0,Female,17.0,0.0,0.0,2
9322,2007.9999999999998,Female,16.0,1.0,0.0,5
9323,2007.9999999999998,Female,17.0,0.0,0.0,2
9324,2007.0,Female,17.0,1.0,1.0,2
9326,2007.9999999999998,Female,16.0,0.0,0.0,5
9327,2006.0,Female,18.0,2.0,0.0,3
9328,2007.9999999999998,Female,16.0,0.0,0.0,5
9329,2007.0,Female,17.0,0.0,0.0,2
9331,2007.0,Female,17.0,0.0,0.0,2
9335,2007.0,Female,17.0,0.0,0.0,2
9336,2007.0,Female,17.0,0.0,0.0,2
9338,2007.9999999999998,Female,16.0,0.0,0.0,5
9339,2007.9999999999998,Female,16.0,0.0,2.0,5
9340,2006.0,Male,18.0,0.0,1.0,4
9341,2007.0,Female,17.0,0.0,0.0,2
9342,2007.9999999999998,Female,16.0,1.0,1.0,5
9343,2007.0,Female,17.0,0.0,0.0,2
9345,2007.0,Female,17.0,0.0,0.0,2
9346,2007.0,Female,17.0,0.0,0.0,2
9347,2007.9999999999998,Female,16.0,0.0,0.0,5
9349,2009.0,Female,16.0,0.0,0.0,5
9350,2007.0,Female,18.0,0.0,0.0,3
9351,2007.9999999999998,Female,17.0,0.0,1.0,2
9352,2009.0,Female,16.0,0.0,0.0,5
9355,2006.0,Female,18.0,1.0,0.0,3
9358,2006.0,Female,18.0,0.0,0.0,3
9359,2007.9999999999998,Female,16.0,0.0,2.0,5
9362,2007.9999999999998,Female,16.0,0.0,0.0,5
9364,2006.0,Female,18.0,0.0,1.0,3
9365,2006.0,Female,18.0,0.0,1.0,3
9367,2006.0,Male,19.0,0.0,0.0,4
9369,2006.0,Female,19.0,0.0,0.0,3
9370,2007.0,Male,18.0,0.0,0.0,4
9371,2006.0,Female,19.0,0.0,1.0,3
9372,2009.0,Female,16.0,0.0,0.0,5
9375,2009.0,Female,16.0,0.0,1.0,5
9379,2007.0,Female,17.0,0.0,0.0,2
9380,2007.0,Female,17.0,0.0,1.0,2
9381,2007.0,Female,17.0,0.0,0.0,2
9384,2007.9999999999998,Female,16.0,4.0,1.0,5
9386,2007.0,Female,17.0,0.0,1.0,2
9388,2006.0,Male,19.0,0.0,1.0,4
9389,2007.9999999999998,Female,16.0,0.0,1.0,5
9391,2006.0,Male,18.0,0.0,0.0,4
9392,2009.0,Male,16.0,0.0,0.0,1
9396,2009.0,Female,16.0,1.0,0.0,5
9397,2007.9999999999998,Female,17.0,0.0,1.0,2
9399,2009.0,Female,16.0,0.0,2.0,5
9403,2006.0,Female,19.0,0.0,0.0,3
9405,2007.0,Female,17.0,0.0,1.0,2
9406,2007.9999999999998,Male,16.0,0.0,0.0,1
9407,2007.9999999999998,Female,16.0,0.0,1.0,5
9408,2009.0,Female,16.0,1.0,1.0,5
9410,2007.0,Female,18.0,1.0,0.0,3
9412,2006.0,Female,18.0,1.0,2.9999999999999996,3
9413,2007.0,Male,17.0,0.0,0.0,1
9414,2006.0,Female,19.0,1.0,2.0,3
9415,2006.0,Female,18.0,0.0,0.0,3
9416,2007.9999999999998,Female,16.0,0.0,0.0,5
9419,2007.0,Male,17.0,0.0,0.0,1
9421,2006.0,Male,18.0,0.0,0.0,4
9424,2006.0,Male,18.0,0.0,0.0,4
9425,2007.0,Female,17.0,0.0,0.0,2
9427,2006.0,Male,18.0,0.0,1.0,4
9429,2007.9999999999998,Female,16.0,0.0,0.0,5
9431,2006.0,Female,18.0,0.0,1.0,3
9432,2006.0,Male,18.0,0.0,0.0,4
9433,2007.9999999999998,Male,17.0,0.0,0.0,1
9434,2006.0,Female,18.0,0.0,0.0,3
9437,2006.0,Male,18.0,0.0,0.0,4
9438,2007.9999999999998,Female,17.0,0.0,0.0,2
9439,2009.0,Female,16.0,0.0,2.0,5
9442,2007.9999999999998,Female,16.0,1.0,0.0,5
9443,2007.9999999999998,Female,16.0,1.0,0.0,5
9444,2007.0,Female,17.0,1.0,0.0,2
9445,2007.0,Female,18.0,0.0,0.0,3
9446,2007.9999999999998,Male,16.0,0.0,0.0,1
9447,2006.0,Female,18.0,0.0,0.0,3
9448,2007.0,Female,17.0,0.0,1.0,2
9451,2006.0,Female,18.0,0.0,0.0,3
9455,2006.0,Female,18.0,0.0,4.0,3
9457,2007.9999999999998,Female,16.0,0.0,0.0,5
9458,2006.0,Male,19.0,0.0,0.0,4
9460,2006.0,Female,18.0,0.0,0.0,3
9461,2009.0,Female,16.0,0.0,2.0,5
9466,2007.9999999999998,Female,16.0,0.0,0.0,5
9467,2009.0,Female,16.0,0.0,0.0,5
9468,2006.0,Female,18.0,0.0,0.0,3
9469,2006.0,Female,19.0,0.0,0.0,3
9470,2007.9999999999998,Female,16.0,0.0,0.0,5
9473,2007.9999999999998,Female,16.0,0.0,1.0,5
9474,2007.9999999999998,Female,16.0,0.0,0.0,5
9476,2006.0,Female,18.0,0.0,1.0,3
9477,2007.9999999999998,Female,16.0,0.0,0.0,5
9478,2009.0,Female,17.0,0.0,2.9999999999999996,2
9480,2007.0,Female,18.0,2.0,1.0,3
9483,2006.0,Female,18.0,1.0,2.0,3
9484,2006.0,Female,18.0,0.0,0.0,3
9485,2007.9999999999998,Female,16.0,0.0,1.0,5
9487,2006.0,Female,19.0,0.0,0.0,3
9488,2006.0,Female,18.0,0.0,0.0,3
9491,2007.9999999999998,Female,16.0,0.0,0.0,5
9492,2007.9999999999998,Female,16.0,0.0,0.0,5
9493,2007.0,Female,17.0,0.0,0.0,2
9494,2006.0,Female,19.0,0.0,0.0,3
9495,2007.0,Female,17.0,1.0,0.0,2
9497,2007.9999999999998,Female,16.0,0.0,1.0,5
9498,2007.9999999999998,Female,16.0,0.0,0.0,5
9499,2006.0,Female,17.0,0.0,0.0,2
9500,2009.0,Female,16.0,0.0,0.0,5
9501,2007.9999999999998,Female,17.0,0.0,1.0,2
9504,2006.0,Female,18.0,0.0,0.0,3
9507,2007.9999999999998,Female,16.0,0.0,0.0,5
9508,2007.0,Female,17.0,1.0,0.0,2
9509,2006.0,Male,19.0,0.0,0.0,4
9511,2006.0,Female,18.0,0.0,0.0,3
9512,2007.0,Female,18.0,0.0,1.0,3
9513,2007.0,Female,17.0,0.0,1.0,2
9518,2009.0,Male,19.0,0.0,0.0,1
9519,2007.9999999999998,Female,16.0,0.0,0.0,5
9520,2007.0,Female,17.0,0.0,0.0,2
9521,2009.0,Female,16.0,1.0,0.0,5
9523,2007.9999999999998,Female,16.0,0.0,0.0,5
9525,2007.0,Female,17.0,0.0,1.0,2
9527,2006.0,Female,18.0,0.0,0.0,3
9528,2006.0,Female,18.0,0.0,2.9999999999999996,3
9531,2007.9999999999998,Female,16.0,0.0,0.0,5
9533,2007.9999999999998,Male,16.0,0.0,0.0,1
9534,2007.0,Female,18.0,0.0,0.0,3
9535,2007.0,Female,17.0,0.0,0.0,2
9536,2006.0,Male,18.0,0.0,0.0,4
9537,2006.0,Female,17.0,0.0,0.0,2
9538,2007.9999999999998,Female,16.0,0.0,1.0,5
9539,2006.0,Male,17.0,0.0,0.0,1
9541,2007.9999999999998,Male,16.0,0.0,0.0,1
9545,2006.0,Male,18.0,0.0,0.0,4
9546,2006.0,Male,18.0,0.0,0.0,4
9548,2007.9999999999998,Female,17.0,0.0,0.0,2
9550,2007.9999999999998,Female,16.0,0.0,0.0,5
9552,2007.9999999999998,Female,16.0,1.0,0.0,5
9554,2007.0,Female,17.0,0.0,2.0,2
9555,2006.0,Female,18.0,1.0,2.0,3
9556,2007.9999999999998,Female,17.0,0.0,0.0,2
9557,2007.9999999999998,Female,16.0,0.0,1.0,5
9559,2007.0,Female,17.0,0.0,0.0,2
9561,2007.9999999999998,Female,16.0,1.0,1.0,5
9563,2007.9999999999998,Female,17.0,0.0,0.0,2
9565,2006.0,Female,17.0,1.0,0.0,2
9566,2006.0,Female,19.0,0.0,0.0,3
9567,2007.0,Female,19.0,0.0,1.0,3
9568,2007.0,Female,18.0,2.0,0.0,3
9569,2006.0,Female,19.0,1.0,0.0,3
9573,2006.0,Female,18.0,0.0,0.0,3
9574,2006.0,Female,18.0,0.0,0.0,3
9575,2007.0,Female,17.0,1.0,0.0,2
9576,2007.9999999999998,Male,17.0,0.0,0.0,1
9577,2007.9999999999998,Female,17.0,0.0,1.0,2
9580,2007.9999999999998,Female,16.0,0.0,0.0,5
9581,2007.9999999999998,Female,16.0,0.0,0.0,5
9583,2006.0,Female,18.0,0.0,0.0,3
9585,2007.0,Male,16.0,0.0,0.0,1
9586,2006.0,Female,19.0,0.0,0.0,3
9587,2006.0,Female,19.0,0.0,0.0,3
9589,2006.0,Female,18.0,0.0,2.0,3
9592,2007.9999999999998,Male,17.0,1.0,0.0,1
9593,2009.0,Male,16.0,0.0,0.0,1
9594,2007.9999999999998,Female,17.0,1.0,1.0,2
9595,2007.9999999999998,Female,16.0,0.0,0.0,5
9602,2007.9999999999998,Female,16.0,1.0,2.9999999999999996,5
9603,2007.0,Male,18.0,0.0,0.0,4
9604,2007.9999999999998,Female,16.0,0.0,0.0,5
9605,2007.9999999999998,Female,16.0,0.0,0.0,5
9607,2007.0,Female,18.0,0.0,1.0,3
9609,2007.0,Female,17.0,0.0,0.0,2
9611,2007.9999999999998,Female,16.0,0.0,1.0,5
9612,2007.0,Female,17.0,0.0,0.0,2
9613,2007.9999999999998,Female,17.0,0.0,0.0,2
9615,2006.0,Female,18.0,1.0,1.0,3
9618,2007.9999999999998,Female,16.0,0.0,0.0,5
9620,2007.9999999999998,Female,16.0,1.0,0.0,5
9621,2006.0,Male,19.0,0.0,0.0,4
9622,2007.0,Male,17.0,0.0,0.0,1
9623,2007.0,Male,18.0,0.0,0.0,4
9625,2007.9999999999998,Female,17.0,0.0,0.0,2
9626,2006.0,Female,18.0,0.0,1.0,3
9628,2007.9999999999998,Female,16.0,0.0,0.0,5
9629,2006.0,Female,18.0,0.0,0.0,3
9633,2007.9999999999998,Male,17.0,0.0,0.0,1
9636,2006.0,Female,19.0,0.0,1.0,3
9638,2009.0,Female,16.0,0.0,0.0,5
9639,2007.9999999999998,Male,18.0,0.0,0.0,1
9640,2006.0,Male,18.0,0.0,0.0,4
9641,2007.9999999999998,Female,16.0,0.0,1.0,5
9643,2007.9999999999998,Male,16.0,1.0,0.0,1
9645,2007.9999999999998,Female,16.0,0.0,0.0,5
9646,2006.0,Female,19.0,0.0,0.0,3
9647,2007.0,Male,18.0,0.0,0.0,4
9648,2007.0,Male,17.0,0.0,0.0,1
9649,2009.0,Female,16.0,0.0,0.0,5
9650,2007.9999999999998,Male,16.0,0.0,0.0,1
9651,2007.0,Female,18.0,0.0,0.0,3
9652,2007.0,Female,17.0,0.0,1.0,2
9653,2007.9999999999998,Female,16.0,0.0,0.0,5
9654,2006.0,Female,17.0,0.0,0.0,2
9655,2006.0,Female,18.0,1.0,1.0,3
9657,2007.9999999999998,Male,17.0,0.0,0.0,1
9658,2006.0,Male,19.0,0.0,0.0,4
9659,2007.0,Female,17.0,0.0,0.0,2
9660,2006.0,Female,18.0,0.0,0.0,3
9661,2007.9999999999998,Male,16.0,0.0,0.0,1
9662,2009.0,Male,16.0,0.0,0.0,1
9663,2007.9999999999998,Female,16.0,0.0,0.0,5
9664,2009.0,Female,16.0,0.0,0.0,5
9665,2007.9999999999998,Male,16.0,0.0,0.0,1
9666,2007.9999999999998,Male,16.0,0.0,0.0,1
9667,2007.0,Female,17.0,0.0,0.0,2
9668,2007.9999999999998,Male,16.0,0.0,0.0,1
9670,2006.0,Female,18.0,0.0,0.0,3
9675,2007.9999999999998,Female,16.0,0.0,0.0,5
9677,2006.0,Female,18.0,2.0,1.0,3
9678,2007.9999999999998,Female,16.0,0.0,0.0,5
9681,2006.0,Female,19.0,1.0,2.0,3
9682,2007.0,Male,18.0,0.0,0.0,4
9684,2007.0,Female,17.0,0.0,0.0,2
9686,2006.0,Female,18.0,0.0,0.0,3
9687,2006.0,Female,17.0,1.0,0.0,2
9689,2007.0,Female,18.0,2.0,0.0,3
9690,2007.0,Female,17.0,0.0,0.0,2
9691,2007.0,Female,17.0,0.0,0.0,2
9693,2007.9999999999998,Male,18.0,0.0,0.0,1
9694,2006.0,Male,18.0,0.0,0.0,4
9695,2006.0,Female,18.0,0.0,2.0,3
9696,2006.0,Female,18.0,1.0,0.0,3
9697,2007.0,Female,17.0,0.0,0.0,2
9698,2006.0,Female,18.0,1.0,0.0,3
9700,2007.9999999999998,Female,16.0,0.0,0.0,5
9708,2007.0,Female,17.0,0.0,0.0,2
9710,2006.0,Male,18.0,0.0,0.0,4
9711,2006.0,Female,18.0,0.0,0.0,3
9712,2007.9999999999998,Female,17.0,1.0,0.0,2
9713,2009.0,Female,16.0,0.0,1.0,5
9714,2007.9999999999998,Female,16.0,1.0,0.0,5
9715,2006.0,Male,18.0,0.0,0.0,4
9716,2006.0,Male,19.0,0.0,0.0,4
9718,2007.0,Male,17.0,1.0,0.0,1
9719,2007.0,Male,17.0,1.0,0.0,1
9720,2007.0,Male,17.0,0.0,0.0,1
9721,2007.0,Female,17.0,1.0,1.0,2
9722,2007.0,Male,17.0,0.0,0.0,1
9723,2007.0,Female,17.0,0.0,0.0,2
9725,2007.0,Male,17.0,0.0,0.0,1
9726,2007.0,Female,17.0,0.0,0.0,2
9729,2006.0,Female,19.0,0.0,0.0,3
9731,2007.0,Female,18.0,0.0,0.0,3
9736,2006.0,Female,18.0,0.0,0.0,3
9737,2007.9999999999998,Female,16.0,0.0,1.0,5
9738,2006.0,Female,19.0,1.0,0.0,3
9740,2007.9999999999998,Female,16.0,0.0,0.0,5
9741,2007.9999999999998,Female,16.0,0.0,1.0,5
9742,2007.0,Female,17.0,0.0,0.0,2
9743,2007.9999999999998,Female,16.0,0.0,0.0,5
9744,2007.0,Female,17.0,0.0,0.0,2
9745,2007.0,Female,17.0,0.0,0.0,2
9747,2007.0,Female,17.0,0.0,2.0,2
9749,2009.0,Female,16.0,0.0,0.0,5
9750,2007.0,Female,17.0,0.0,0.0,2
9751,2007.9999999999998,Female,16.0,2.0,0.0,5
9755,2006.0,Male,18.0,1.0,0.0,4
9756,2009.0,Female,16.0,0.0,1.0,5
9758,2007.0,Male,17.0,0.0,0.0,1
9760,2007.9999999999998,Male,16.0,0.0,0.0,1
9763,2007.0,Female,17.0,0.0,0.0,2
9764,2007.0,Female,17.0,0.0,0.0,2
9766,2009.0,Female,16.0,0.0,0.0,5
9768,2007.0,Male,17.0,0.0,0.0,1
9769,2006.0,Female,18.0,0.0,0.0,3
9770,2007.0,Male,17.0,0.0,0.0,1
9771,2006.0,Male,18.0,1.0,0.0,4
9773,2007.0,Male,17.0,0.0,0.0,1
9775,2007.9999999999998,Female,16.0,0.0,0.0,5
9776,2006.0,Female,19.0,0.0,2.0,3
9777,2007.9999999999998,Female,16.0,0.0,0.0,5
9778,2009.0,Female,16.0,0.0,4.0,5
9780,2007.9999999999998,Female,17.0,1.0,0.0,2
9783,2006.0,Female,18.0,0.0,0.0,3
9784,2006.0,Female,18.0,1.0,0.0,3
9785,2007.0,Female,17.0,0.0,0.0,2
9786,2006.0,Female,19.0,0.0,0.0,3
9787,2009.0,Female,16.0,0.0,0.0,5
9789,2007.0,Female,17.0,0.0,0.0,2
9790,2007.0,Female,17.0,0.0,0.0,2
9791,2006.0,Female,18.0,0.0,0.0,3
9793,2007.9999999999998,Female,16.0,0.0,0.0,5
9794,2007.9999999999998,Female,16.0,0.0,1.0,5
9796,2006.0,Female,18.0,0.0,0.0,3
9797,2009.0,Female,16.0,0.0,1.0,5
9798,2007.0,Male,17.0,0.0,0.0,1
9801,2007.9999999999998,Female,17.0,0.0,0.0,2
9804,2009.0,Female,16.0,0.0,0.0,5
9806,2007.9999999999998,Female,16.0,0.0,0.0,5
9807,2009.0,Female,16.0,0.0,1.0,5
9808,2007.9999999999998,Female,17.0,0.0,0.0,2
9809,2007.9999999999998,Female,16.0,0.0,0.0,5
9811,2006.0,Male,18.0,0.0,0.0,4
9812,2006.0,Female,18.0,0.0,1.0,3
9813,2007.9999999999998,Female,16.0,1.0,0.0,5
9816,2007.9999999999998,Male,17.0,0.0,0.0,1
9818,2006.0,Female,17.0,2.0,1.0,2
9820,2007.9999999999998,Female,16.0,0.0,0.0,5
9822,2006.0,Female,18.0,0.0,0.0,3
9824,2006.0,Female,19.0,0.0,0.0,3
9826,2007.0,Female,17.0,1.0,1.0,2
9828,2006.0,Male,19.0,0.0,0.0,4
9829,2007.9999999999998,Male,17.0,0.0,0.0,1
9831,2007.0,Female,17.0,0.0,0.0,2
9832,2007.9999999999998,Female,16.0,1.0,0.0,5
9833,2007.9999999999998,Female,18.0,0.0,0.0,2
9834,2007.9999999999998,Female,16.0,5.0,0.0,5
9835,2009.0,Female,16.0,0.0,0.0,5
9839,2006.0,Female,18.0,0.0,0.0,3
9845,2006.0,Female,18.0,1.0,1.0,3
9846,2006.0,Female,18.0,0.0,2.0,3
9847,2006.0,Male,19.0,0.0,0.0,4
9848,2007.0,Female,18.0,0.0,0.0,3
9849,2006.0,Male,18.0,0.0,0.0,4
9850,2006.0,Female,18.0,0.0,0.0,3
9851,2006.0,Female,18.0,1.0,1.0,3
9858,2007.9999999999998,Male,16.0,1.0,0.0,1
9859,2007.0,Female,17.0,2.0,0.0,2
9862,2009.0,Female,16.0,0.0,1.0,5
9863,2007.0,Female,17.0,0.0,0.0,2
9864,2007.0,Female,18.0,2.0,2.9999999999999996,3
9867,2007.9999999999998,Male,16.0,0.0,0.0,1
9869,2006.0,Female,18.0,0.0,0.0,3
9870,2007.0,Female,17.0,0.0,0.0,2
9874,2007.9999999999998,Female,16.0,0.0,0.0,5
9876,2007.9999999999998,Male,17.0,0.0,0.0,1
9877,2007.0,Female,18.0,0.0,0.0,3
9878,2007.9999999999998,Male,17.0,1.0,0.0,1
9879,2006.0,Female,18.0,1.0,0.0,3
9880,2006.0,Male,18.0,0.0,0.0,4
9883,2007.0,Female,17.0,0.0,0.0,2
9885,2007.9999999999998,Female,16.0,0.0,0.0,5
9886,2007.9999999999998,Female,16.0,0.0,0.0,5
9887,2006.0,Female,19.0,0.0,0.0,3
9888,2009.0,Male,17.0,0.0,0.0,1
9889,2006.0,Female,18.0,0.0,0.0,3
9890,2006.0,Female,17.0,0.0,0.0,2
9894,2007.0,Female,17.0,1.0,1.0,2
9896,2007.0,Female,18.0,2.0,1.0,3
9898,2007.9999999999998,Female,16.0,0.0,0.0,5
9900,2007.9999999999998,Male,16.0,0.0,0.0,1
9901,2006.0,Female,18.0,0.0,1.0,3
9902,2007.9999999999998,Male,17.0,0.0,1.0,1
9903,2007.0,Female,17.0,0.0,0.0,2
9905,2006.0,Male,18.0,0.0,0.0,4
9907,2009.0,Female,16.0,0.0,0.0,5
9908,2007.0,Female,17.0,0.0,0.0,2
9909,2007.0,Male,17.0,0.0,0.0,1
9910,2009.0,Male,16.0,0.0,0.0,1
9912,2007.9999999999998,Female,17.0,0.0,1.0,2
9913,2006.0,Female,19.0,0.0,0.0,3
9914,2007.9999999999998,Male,17.0,0.0,0.0,1
9916,2006.0,Female,18.0,0.0,1.0,3
9917,2007.9999999999998,Female,17.0,0.0,2.0,2
9921,2006.0,Female,18.0,0.0,0.0,3
9924,2007.0,Male,16.0,0.0,0.0,1
9927,2007.0,Female,17.0,0.0,0.0,2
9928,2007.0,Female,17.0,0.0,0.0,2
9930,2007.9999999999998,Female,16.0,0.0,0.0,5
9931,2006.0,Female,18.0,1.0,0.0,3
9932,2007.9999999999998,Female,16.0,0.0,0.0,5
9933,2006.0,Female,18.0,0.0,0.0,3
9934,2007.9999999999998,Male,16.0,0.0,0.0,1
9939,2007.0,Female,17.0,2.0,0.0,2
9940,2007.9999999999998,Female,16.0,0.0,0.0,5
9942,2007.9999999999998,Female,16.0,0.0,0.0,5
9944,2007.9999999999998,Female,16.0,0.0,1.0,5
9945,2009.0,Male,16.0,0.0,0.0,1
9948,2007.0,Female,17.0,0.0,2.0,2
9951,2006.0,Male,19.0,0.0,0.0,4
9954,2007.0,Male,18.0,0.0,0.0,4
9955,2006.0,Female,18.0,0.0,0.0,3
9960,2009.0,Male,17.0,0.0,0.0,1
9961,2007.0,Female,17.0,0.0,0.0,2
9963,2009.0,Female,16.0,0.0,0.0,5
9965,2007.0,Female,17.0,0.0,0.0,2
9968,2006.0,Female,19.0,0.0,0.0,3
9969,2009.0,Female,16.0,5.0,0.0,5
9973,2007.0,Female,17.0,0.0,1.0,2
9975,2009.0,Female,16.0,1.0,0.0,5
9978,2007.0,Female,17.0,1.0,0.0,2
9979,2006.0,Female,18.0,0.0,0.0,3
9981,2007.9999999999998,Female,16.0,1.0,0.0,5
9983,2006.0,Female,18.0,0.0,0.0,3
9985,2007.0,Male,17.0,0.0,0.0,1
9986,2007.9999999999998,Female,17.0,0.0,1.0,2
9989,2007.9999999999998,Female,16.0,0.0,0.0,5
9990,2007.0,Female,17.0,0.0,0.0,2
9993,2007.9999999999998,Female,16.0,0.0,1.0,5
9994,2006.0,Female,19.0,2.0,2.0,3
9997,2007.0,Female,17.0,0.0,1.0,2
9998,2006.0,Female,18.0,0.0,0.0,3
9999,2007.9999999999998,Female,16.0,0.0,0.0,5
10000,2007.0,Female,17.0,0.0,0.0,2
10001,2006.0,Female,18.0,0.0,0.0,3
10002,2007.0,Female,18.0,0.0,0.0,3
10003,2006.0,Female,19.0,0.0,0.0,3
10007,2007.0,Female,17.0,0.0,0.0,2
10008,2007.9999999999998,Male,17.0,0.0,0.0,1
10011,2009.0,Female,16.0,0.0,0.0,5
10013,2007.0,Female,17.0,0.0,0.0,2
10014,2009.0,Male,16.0,0.0,0.0,1
10015,2006.0,Female,18.0,1.0,0.0,3
10016,2006.0,Female,18.0,0.0,0.0,3
10021,2007.9999999999998,Female,16.0,0.0,0.0,5
10024,2007.9999999999998,Female,16.0,0.0,0.0,5
10025,2007.9999999999998,Female,18.0,0.0,0.0,2
10026,2006.0,Female,18.0,0.0,1.0,3
10028,2006.0,Female,18.0,0.0,0.0,3
10030,2006.0,Female,18.0,1.0,0.0,3
10031,2007.9999999999998,Male,17.0,0.0,0.0,1
10034,2007.0,Female,17.0,0.0,0.0,2
10036,2007.9999999999998,Female,16.0,0.0,0.0,5
10037,2007.0,Female,18.0,0.0,1.0,3
10039,2007.0,Female,17.0,1.0,1.0,2
10040,2009.0,Female,16.0,2.0,0.0,5
10042,2007.9999999999998,Female,16.0,0.0,0.0,5
10044,2009.0,Female,16.0,0.0,1.0,5
10049,2007.0,Male,18.0,0.0,0.0,4
10056,2007.0,Female,17.0,0.0,0.0,2
